Time,Bus_Voltage,Bus_Current,RPM,Torque,Current_U,Current_V,Current_W,Throttle_Voltage,SOC
2025-02-12 16:40:06.953,95.51,66.12,2449,174.64,65.17,-17.01,101.38,4.22,73.3
2025-02-12 16:40:07.053,95.61,62.06,2453,172.41,63.43,-15.82,102.04,4.23,73.4
2025-02-12 16:40:07.153,94.65,58.1,2460,167.95,58.56,-14.37,106.53,4.13,75.7
2025-02-12 16:40:07.253,93.17,55.54,2411,167.78,55.69,-13.3,106.78,4.15,73.9
2025-02-12 16:40:07.353,93.32,52.18,2387,166.21,51.98,-11.35,110.2,4.25,74.8
2025-02-12 16:40:07.453,93.56,47.3,2422,160.48,47.97,-9.58,113.53,4.28,76.1
2025-02-12 16:40:07.553,96.49,45.24,2409,159.03,44.74,-7.96,113.68,4.23,75.3
2025-02-12 16:40:07.653,94.73,41.82,2323,155.28,40.75,-5.8,115.89,4.31,76.6
2025-02-12 16:40:07.753,93.29,37.54,2380,150.8,37.17,-3.56,115.68,4.35,77.1
2025-02-12 16:40:07.853,94.76,34.77,2282,148.31,34.79,-1.21,117.8,4.4,76.9
2025-02-12 16:40:07.953,96.59,30.52,2276,146.71,30.59,1.22,118.3,4.41,75.7
2025-02-12 16:40:08.053,93.19,27.56,2301,143.28,27.49,3.88,116.87,4.35,75.3
2025-02-12 16:40:08.153,94.79,24.47,2228,139.97,24.7,6.44,118.64,4.5,77.4
2025-02-12 16:40:08.253,93.91,20.6,2270,139.77,20.95,9.44,119.38,4.45,76.9
2025-02-12 16:40:08.353,93.16,17.51,2202,135.33,17.83,12.28,120.19,4.53,76.7
2025-02-12 16:40:08.453,93.38,14.59,2213,128.82,14.73,15.4,118.99,4.51,77.0
2025-02-12 16:40:08.553,93.96,11.68,2118,127.65,11.9,18.12,122.09,4.44,77.6
2025-02-12 16:40:08.653,94.19,8.78,2128,122.87,8.87,21.3,121.13,4.48,78.0
2025-02-12 16:40:08.753,93.99,6.07,2100,121.69,5.96,24.34,120.63,4.47,78.4
2025-02-12 16:40:08.853,95.61,3.39,2041,115.3,3.33,27.92,116.36,4.61,80.0
2025-02-12 16:40:08.953,94.03,0.81,2012,114.8,0.83,32.07,117.13,4.66,78.2
2025-02-12 16:40:09.053,95.36,-1.63,2015,111.31,-1.63,34.58,118.18,4.65,78.4
2025-02-12 16:40:09.153,95.43,-3.95,2008,107.62,-3.97,37.76,117.13,4.64,79.3
2025-02-12 16:40:09.253,96.55,-6.05,1971,102.18,-6.04,42.02,114.6,4.68,78.2
2025-02-12 16:40:09.353,95.44,-8.27,1941,99.07,-8.1,45.84,114.88,4.57,78.9
2025-02-12 16:40:09.453,95.98,-9.98,1902,94.45,-9.94,48.04,111.52,4.6,81.5
2025-02-12 16:40:09.553,96.73,-11.73,1837,92.14,-11.91,52.81,108.89,4.67,80.2
2025-02-12 16:40:09.653,96.16,-13.26,1816,88.38,-13.08,56.57,106.32,4.7,80.3
2025-02-12 16:40:09.753,94.57,-14.53,1800,85.6,-14.94,59.72,105.24,4.64,79.9
2025-02-12 16:40:09.853,96.03,-16.18,1713,81.18,-15.81,62.81,104.97,4.73,80.2
2025-02-12 16:40:09.953,96.16,-17.25,1678,79.23,-16.89,67.53,101.81,4.76,80.7
2025-02-12 16:40:10.053,93.96,-18.26,1644,76.23,-18.08,68.66,97.07,4.81,80.8
2025-02-12 16:40:10.153,95.89,-18.97,1646,71.6,-18.54,72.41,97.49,4.85,81.7
2025-02-12 16:40:10.253,95.16,-18.98,1591,68.53,-19.21,75.71,93.82,4.81,81.0
2025-02-12 16:40:10.353,93.73,-19.39,1562,64.12,-20.12,81.09,91.04,4.78,82.0
2025-02-12 16:40:10.453,96.15,-19.82,1538,62.31,-20.05,83.0,85.81,4.86,80.7
2025-02-12 16:40:10.553,93.1,-19.74,1512,57.53,-19.85,84.97,85.49,4.88,80.8
2025-02-12 16:40:10.653,96.7,-19.93,1458,55.01,-19.48,87.54,80.8,4.92,82.8
2025-02-12 16:40:10.753,96.3,-19.3,1396,50.73,-19.91,93.4,79.21,4.74,82.6
2025-02-12 16:40:10.853,94.98,-19.43,1394,47.61,-19.16,94.91,74.63,4.77,81.4
2025-02-12 16:40:10.953,95.68,-18.16,1321,44.61,-18.2,98.19,71.42,4.9,83.7
2025-02-12 16:40:11.053,94.06,-17.64,1298,42.83,-17.85,100.58,68.97,4.91,83.5
2025-02-12 16:40:11.153,95.67,-16.56,1241,38.58,-16.51,100.24,63.69,4.88,84.7
2025-02-12 16:40:11.253,94.16,-15.32,1228,36.01,-15.56,102.64,61.32,4.81,84.4
2025-02-12 16:40:11.353,93.62,-13.97,1184,34.08,-13.93,107.05,58.67,4.81,84.9
2025-02-12 16:40:11.453,93.44,-12.7,1114,31.13,-12.38,109.41,54.43,4.81,83.7
2025-02-12 16:40:11.553,94.06,-10.99,1091,28.52,-11.0,111.46,50.05,4.92,82.8
2025-02-12 16:40:11.653,92.75,-9.09,1072,25.87,-9.25,112.63,47.85,4.83,86.1
2025-02-12 16:40:11.753,94.17,-7.13,1016,23.72,-7.21,111.6,42.92,4.96,86.0
2025-02-12 16:40:11.853,95.65,-5.0,993,21.11,-5.02,115.14,40.55,5.03,84.9
2025-02-12 16:40:11.953,95.15,-2.8,938,18.65,-2.82,117.65,36.55,4.87,85.5
2025-02-12 16:40:12.053,95.15,-0.42,888,17.05,-0.42,118.39,32.6,4.95,86.3
2025-02-12 16:40:12.153,92.76,2.12,872,14.84,2.07,119.06,29.96,4.94,85.7
2025-02-12 16:40:12.253,93.13,4.76,829,12.8,4.63,118.39,26.72,4.91,85.5
2025-02-12 16:40:12.353,93.01,7.39,780,11.38,7.31,121.72,23.3,5.03,86.4
2025-02-12 16:40:12.453,95.69,10.34,744,9.72,10.28,118.26,19.91,5.05,87.2
2025-02-12 16:40:12.553,93.43,13.07,723,8.15,13.03,118.0,16.86,4.9,85.1
2025-02-12 16:40:12.653,93.4,16.23,675,6.73,16.13,118.61,13.73,4.97,85.3
2025-02-12 16:40:12.753,94.05,19.09,636,5.39,19.23,119.11,10.75,4.89,85.3
2025-02-12 16:40:12.853,93.3,22.3,621,4.24,22.24,121.03,7.89,4.89,87.9
2025-02-12 16:40:12.953,93.41,25.85,584,3.27,25.93,118.06,5.22,4.98,86.8
2025-02-12 16:40:13.053,94.91,28.77,538,2.44,29.32,119.9,2.49,5.01,86.9
2025-02-12 16:40:13.153,92.44,33.15,519,1.71,32.9,119.62,-0.01,5.02,88.1
2025-02-12 16:40:13.253,93.79,35.45,475,1.09,35.51,117.63,-2.41,4.93,87.4
2025-02-12 16:40:13.353,95.32,39.49,456,0.6,39.28,115.41,-4.68,5.09,88.9
2025-02-12 16:40:13.453,93.93,43.02,427,0.27,43.17,115.88,-6.75,4.96,89.6
2025-02-12 16:40:13.553,94.76,47.26,399,0.07,46.44,110.3,-8.9,5.08,89.3
2025-02-12 16:40:13.653,95.21,49.47,359,0.0,49.44,111.76,-10.42,5.07,88.8
2025-02-12 16:40:13.753,91.98,54.13,343,0.07,54.07,107.45,-12.46,5.04,90.0
2025-02-12 16:40:13.853,95.16,57.95,310,0.27,56.4,106.3,-13.69,4.98,89.0
2025-02-12 16:40:13.953,94.35,60.04,286,0.62,60.76,103.4,-15.14,4.91,90.3
2025-02-12 16:40:14.053,91.93,64.37,262,1.07,64.56,101.3,-16.62,4.9,89.3
2025-02-12 16:40:14.153,94.56,67.29,242,1.7,68.01,98.89,-17.16,5.06,87.8
2025-02-12 16:40:14.253,92.65,69.42,217,2.41,69.8,96.52,-17.96,5.05,90.4
2025-02-12 16:40:14.353,94.16,75.11,195,3.29,74.63,94.07,-19.01,5.02,89.1
2025-02-12 16:40:14.453,93.61,77.31,171,4.24,78.31,92.23,-19.74,4.97,89.2
2025-02-12 16:40:14.553,92.69,80.47,153,5.47,80.46,88.09,-19.97,4.9,90.6
2025-02-12 16:40:14.653,92.46,84.34,137,6.72,82.09,85.41,-20.36,4.95,89.1
2025-02-12 16:40:14.753,92.37,86.76,118,7.9,87.14,82.03,-19.66,4.91,90.7
2025-02-12 16:40:14.853,92.88,89.84,102,9.57,88.67,78.52,-19.47,5.06,91.5
2025-02-12 16:40:14.953,94.27,92.52,89,11.32,91.4,77.25,-19.78,5.04,89.8
2025-02-12 16:40:15.053,92.44,95.47,75,12.78,94.8,73.2,-19.21,4.87,89.0
2025-02-12 16:40:15.153,93.37,98.63,62,14.72,99.67,69.24,-18.11,5.03,89.0
2025-02-12 16:40:15.253,91.88,98.53,50,16.91,98.68,67.24,-17.06,4.96,89.7
2025-02-12 16:40:15.353,92.47,102.74,40,19.13,101.15,62.99,-16.49,4.85,92.4
2025-02-12 16:40:15.453,92.96,103.29,30,21.0,104.12,59.5,-14.72,4.92,91.0
2025-02-12 16:40:15.553,93.05,105.4,22,23.42,106.95,57.52,-13.42,4.88,92.4
2025-02-12 16:40:15.653,90.3,109.69,16,26.11,108.36,53.5,-12.09,4.84,91.9
2025-02-12 16:40:15.753,93.31,111.07,10,28.31,112.79,48.97,-10.44,4.91,92.1
2025-02-12 16:40:15.853,90.34,113.22,6,30.75,112.35,45.16,-8.4,4.86,90.4
2025-02-12 16:40:15.953,92.15,113.79,2,33.81,114.01,42.01,-6.46,4.84,93.4
2025-02-12 16:40:16.053,93.11,114.48,1,36.76,113.7,38.49,-4.29,4.88,93.8
2025-02-12 16:40:16.153,91.51,116.55,0,38.47,117.36,36.15,-2.0,4.87,93.5
2025-02-12 16:40:16.253,92.21,117.26,1,41.82,118.0,31.71,0.4,4.8,94.2
2025-02-12 16:40:16.353,91.13,118.43,2,44.26,116.43,29.1,2.9,4.83,93.0
2025-02-12 16:40:16.453,91.11,117.72,6,48.97,120.12,24.97,5.68,4.89,92.1
2025-02-12 16:40:16.553,90.17,119.28,10,52.13,120.92,21.99,8.37,4.89,94.1
2025-02-12 16:40:16.653,89.58,119.88,15,55.03,120.9,18.74,11.13,4.81,94.5
2025-02-12 16:40:16.753,91.08,117.62,22,58.48,121.23,15.84,14.32,4.77,91.4
2025-02-12 16:40:16.853,92.33,119.06,31,61.38,117.98,12.99,17.58,4.72,92.6
2025-02-12 16:40:16.953,89.17,121.4,39,63.99,121.17,9.64,20.2,4.85,91.9
2025-02-12 16:40:17.053,91.89,117.3,50,67.68,117.64,6.94,23.75,4.87,95.0
2025-02-12 16:40:17.153,90.06,116.58,62,70.32,119.85,4.31,26.8,4.81,95.5
2025-02-12 16:40:17.253,89.85,118.88,73,76.29,116.71,1.64,30.89,4.67,94.2
2025-02-12 16:40:17.353,89.39,116.32,89,79.78,119.4,-0.82,34.02,4.77,93.3
2025-02-12 16:40:17.453,89.78,115.09,102,80.94,114.67,-3.16,37.0,4.75,94.7
2025-02-12 16:40:17.553,90.48,115.73,118,85.96,115.03,-5.31,40.95,4.66,95.9
2025-02-12 16:40:17.653,91.47,112.04,136,89.25,115.03,-7.54,44.06,4.62,92.6
2025-02-12 16:40:17.753,88.74,111.05,153,92.54,111.11,-9.48,47.92,4.68,95.4
2025-02-12 16:40:17.853,91.58,110.91,177,97.47,110.03,-10.99,50.59,4.65,95.5
2025-02-12 16:40:17.953,89.5,107.86,196,99.79,106.22,-12.81,53.61,4.59,95.2
2025-02-12 16:40:18.053,90.52,107.77,214,103.21,106.52,-14.36,59.22,4.56,95.1
2025-02-12 16:40:18.153,91.22,104.06,235,107.73,102.87,-15.52,61.41,4.62,95.3
2025-02-12 16:40:18.253,91.27,102.98,260,110.96,100.32,-16.81,65.08,4.53,95.6
2025-02-12 16:40:18.353,89.69,97.58,290,111.97,100.57,-17.52,69.13,4.5,95.0
2025-02-12 16:40:18.453,90.2,97.14,318,116.24,95.4,-18.45,72.04,4.62,94.9
2025-02-12 16:40:18.553,88.7,94.53,332,120.62,94.58,-19.27,76.59,4.5,95.3
2025-02-12 16:40:18.653,88.09,92.76,364,124.17,92.77,-19.78,77.97,4.57,94.7
2025-02-12 16:40:18.753,90.36,87.57,391,130.09,88.56,-19.88,80.12,4.57,96.9
2025-02-12 16:40:18.853,90.53,85.72,419,133.5,85.47,-20.25,85.24,4.53,94.5
2025-02-12 16:40:18.953,87.55,83.38,446,133.51,81.62,-20.31,87.18,4.48,94.7
2025-02-12 16:40:19.053,89.47,80.25,479,134.86,78.5,-19.88,89.8,4.46,95.8
2025-02-12 16:40:19.153,89.68,76.49,507,140.66,75.59,-19.06,92.96,4.37,95.5
2025-02-12 16:40:19.253,88.21,73.62,545,143.15,71.84,-19.01,95.27,4.45,97.5
2025-02-12 16:40:19.353,87.98,69.43,578,147.79,69.18,-17.73,99.18,4.37,96.2
2025-02-12 16:40:19.453,89.81,66.59,613,150.34,66.72,-16.97,102.29,4.35,98.2
2025-02-12 16:40:19.553,88.31,61.39,659,154.26,61.34,-15.81,103.61,4.42,95.1
2025-02-12 16:40:19.653,87.94,57.91,694,154.35,57.69,-14.55,103.89,4.35,95.1
2025-02-12 16:40:19.753,89.87,55.69,715,157.66,55.04,-13.01,106.16,4.34,98.6
2025-02-12 16:40:19.853,87.29,51.33,755,161.26,52.38,-11.55,111.86,4.31,97.5
2025-02-12 16:40:19.953,88.88,47.68,780,165.06,49.13,-9.74,109.76,4.32,98.7
2025-02-12 16:40:20.053,87.96,44.96,820,166.15,43.89,-7.79,114.55,4.15,96.9
2025-02-12 16:40:20.153,88.49,40.45,851,168.99,41.89,-5.71,115.47,4.22,95.8
2025-02-12 16:40:20.253,88.96,38.26,905,172.57,37.39,-3.52,117.76,4.21,97.7
2025-02-12 16:40:20.353,87.65,34.68,921,173.44,33.87,-1.21,117.2,4.1,97.1
2025-02-12 16:40:20.453,88.41,31.32,986,174.85,30.98,1.24,116.51,4.16,96.9
2025-02-12 16:40:20.553,88.74,27.2,1028,179.59,27.52,3.89,119.26,4.06,97.2
2025-02-12 16:40:20.653,88.18,24.51,1070,179.76,24.68,6.58,120.66,4.14,96.3
2025-02-12 16:40:20.753,87.95,21.2,1075,180.19,21.16,9.32,117.93,4.05,95.9
2025-02-12 16:40:20.853,87.33,17.61,1140,182.69,17.86,12.27,118.04,4.08,98.2
2025-02-12 16:40:20.953,87.98,14.86,1154,183.42,15.04,15.27,120.33,4.07,96.4
2025-02-12 16:40:21.053,86.81,11.8,1214,181.92,11.84,18.12,120.91,4.02,99.6
2025-02-12 16:40:21.153,87.97,8.93,1230,181.92,8.7,21.29,120.46,4.05,99.9
2025-02-12 16:40:21.253,87.23,6.1,1271,190.12,6.02,24.99,120.71,3.92,99.4
2025-02-12 16:40:21.353,88.42,3.41,1322,189.03,3.38,28.41,120.34,3.86,96.9
2025-02-12 16:40:21.453,86.35,0.82,1376,184.42,0.8,31.29,116.66,3.92,96.9
2025-02-12 16:40:21.553,86.64,-1.6,1418,188.77,-1.61,34.4,116.03,3.88,98.7
2025-02-12 16:40:21.653,87.58,-3.91,1442,189.26,-4.01,38.01,115.09,3.85,99.6
2025-02-12 16:40:21.753,85.42,-6.06,1474,190.63,-6.0,41.02,112.51,3.75,97.3
2025-02-12 16:40:21.853,87.44,-8.22,1493,193.23,-7.99,46.19,112.97,3.76,100.1
2025-02-12 16:40:21.953,84.92,-9.95,1542,188.0,-9.87,49.26,109.37,3.76,97.3
2025-02-12 16:40:22.053,86.32,-11.86,1622,187.13,-11.9,52.5,109.04,3.68,96.8
2025-02-12 16:40:22.153,85.76,-13.52,1608,186.06,-13.47,54.98,105.62,3.71,98.6
2025-02-12 16:40:22.253,85.43,-14.58,1653,185.74,-15.0,58.37,105.61,3.73,97.1
2025-02-12 16:40:22.353,84.91,-15.73,1699,187.69,-16.19,62.27,102.46,3.59,99.4
2025-02-12 16:40:22.453,87.72,-17.42,1772,188.03,-17.26,66.82,102.22,3.56,100.5
2025-02-12 16:40:22.553,85.67,-18.22,1751,190.52,-17.7,69.86,96.74,3.55,99.3
2025-02-12 16:40:22.653,84.88,-18.45,1807,187.86,-18.42,72.37,94.17,3.55,98.1
2025-02-12 16:40:22.753,87.6,-19.3,1847,186.21,-19.28,77.0,92.69,3.54,98.9
2025-02-12 16:40:22.853,84.23,-19.67,1912,185.43,-19.77,80.25,89.41,3.47,97.9
2025-02-12 16:40:22.953,84.96,-20.14,1954,181.8,-19.88,82.9,87.9,3.43,98.9
2025-02-12 16:40:23.053,85.74,-20.23,1960,181.5,-19.84,85.71,82.66,3.52,99.2
2025-02-12 16:40:23.153,86.85,-20.19,2007,177.45,-20.21,89.51,81.31,3.41,98.7
2025-02-12 16:40:23.253,87.05,-19.25,2029,176.6,-19.75,92.98,76.79,3.45,100.0
2025-02-12 16:40:23.353,85.22,-18.78,2017,177.37,-19.31,94.24,76.01,3.39,97.8
2025-02-12 16:40:23.453,86.42,-18.6,2061,174.66,-18.41,97.91,70.94,3.3,99.0
2025-02-12 16:40:23.553,86.67,-17.44,2087,174.27,-17.67,100.5,69.18,3.27,99.7
2025-02-12 16:40:23.653,87.06,-16.32,2117,174.94,-16.33,101.83,63.88,3.22,98.1
2025-02-12 16:40:23.753,84.44,-15.23,2167,169.22,-15.13,103.05,60.69,3.2,98.9
2025-02-12 16:40:23.853,86.83,-14.17,2231,169.25,-13.92,104.77,57.59,3.23,99.3
2025-02-12 16:40:23.953,86.91,-12.72,2253,163.53,-12.39,106.67,55.12,3.21,98.5
2025-02-12 16:40:24.053,84.13,-10.95,2224,160.51,-10.83,112.4,50.13,3.16,100.7
2025-02-12 16:40:24.153,85.5,-9.24,2219,159.65,-9.01,111.79,46.93,3.09,100.0
2025-02-12 16:40:24.253,84.41,-7.19,2284,159.84,-7.07,113.96,44.26,3.09,100.9
2025-02-12 16:40:24.353,84.26,-4.99,2324,155.59,-5.01,117.2,39.34,3.12,100.8
2025-02-12 16:40:24.453,83.69,-2.85,2326,149.08,-2.79,114.68,37.26,3.09,101.3
2025-02-12 16:40:24.553,85.83,-0.41,2339,150.19,-0.43,118.4,33.04,3.03,98.7
2025-02-12 16:40:24.653,86.72,2.06,2349,147.01,2.11,117.83,29.34,2.99,98.9
2025-02-12 16:40:24.753,84.43,4.68,2352,142.17,4.65,118.74,26.51,2.92,99.9
2025-02-12 16:40:24.853,83.85,7.32,2409,140.63,7.48,117.74,23.43,2.92,98.8
2025-02-12 16:40:24.953,86.36,10.24,2403,137.63,10.39,121.72,19.61,2.87,100.6
2025-02-12 16:40:25.053,85.25,13.34,2383,135.44,13.09,122.31,16.63,2.88,99.2
2025-02-12 16:40:25.153,86.55,16.48,2441,130.11,16.33,121.55,13.55,2.82,98.0
2025-02-12 16:40:25.253,84.97,19.12,2443,126.74,19.51,121.11,10.63,2.76,100.0
2025-02-12 16:40:25.353,84.06,23.05,2414,122.02,22.51,120.58,8.05,2.76,101.3
2025-02-12 16:40:25.453,83.37,26.19,2516,119.91,25.67,118.25,5.08,2.77,98.8
2025-02-12 16:40:25.553,85.28,29.4,2491,115.86,29.33,120.39,2.52,2.64,101.9
2025-02-12 16:40:25.653,83.36,32.3,2508,114.43,32.16,118.06,-0.01,2.63,100.3
2025-02-12 16:40:25.753,85.59,35.71,2487,110.84,35.62,118.3,-2.38,2.57,100.7
2025-02-12 16:40:25.853,84.38,38.86,2523,104.72,39.53,114.22,-4.61,2.55,99.9
2025-02-12 16:40:25.953,84.25,42.75,2525,100.85,42.56,112.97,-6.72,2.55,100.9
2025-02-12 16:40:26.053,85.61,47.19,2489,98.79,46.03,111.62,-8.9,2.48,98.3
2025-02-12 16:40:26.153,83.51,50.98,2523,93.47,50.02,109.03,-10.61,2.54,100.0
2025-02-12 16:40:26.253,85.64,54.04,2465,90.09,52.5,110.44,-12.33,2.5,98.6
2025-02-12 16:40:26.353,83.83,57.92,2448,89.04,56.23,105.85,-13.56,2.43,101.1
2025-02-12 16:40:26.453,84.89,59.41,2540,82.73,60.03,106.31,-15.31,2.39,99.6
2025-02-12 16:40:26.553,83.72,63.6,2528,80.04,63.16,102.32,-16.07,2.42,98.8
2025-02-12 16:40:26.653,84.24,67.51,2485,77.79,67.29,101.74,-17.55,2.33,99.2
2025-02-12 16:40:26.753,84.01,72.13,2479,73.06,70.89,97.54,-18.41,2.27,99.1
2025-02-12 16:40:26.853,83.62,74.51,2487,69.59,72.66,96.41,-18.65,2.28,101.7
2025-02-12 16:40:26.953,83.48,76.93,2495,65.98,77.3,90.28,-19.58,2.28,98.5
2025-02-12 16:40:27.053,84.52,79.91,2405,63.51,79.99,89.39,-19.71,2.19,98.5
2025-02-12 16:40:27.153,84.39,84.2,2457,60.62,82.8,86.94,-20.15,2.21,101.8
2025-02-12 16:40:27.253,83.83,87.06,2469,57.43,87.82,84.03,-20.25,2.15,99.3
2025-02-12 16:40:27.353,84.15,89.73,2383,52.5,89.96,79.62,-19.52,2.15,101.2
2025-02-12 16:40:27.453,85.78,92.7,2398,49.56,92.43,77.77,-19.57,2.07,98.7
2025-02-12 16:40:27.553,84.64,93.4,2337,47.31,94.84,74.45,-19.16,2.07,100.2
2025-02-12 16:40:27.653,86.71,96.07,2327,44.07,97.87,71.09,-18.42,2.07,100.1
2025-02-12 16:40:27.753,85.19,99.16,2372,41.67,99.08,67.0,-17.16,1.98,100.5
2025-02-12 16:40:27.853,85.88,104.61,2303,38.02,103.6,62.37,-16.5,1.98,101.6
2025-02-12 16:40:27.953,86.53,104.04,2325,35.0,105.05,59.44,-14.96,1.92,98.1
2025-02-12 16:40:28.053,84.7,108.12,2292,32.34,105.6,56.02,-13.38,1.88,100.6
2025-02-12 16:40:28.153,83.97,107.44,2264,30.54,107.27,52.62,-11.99,1.85,98.0
2025-02-12 16:40:28.253,85.46,110.73,2255,27.45,112.96,49.55,-10.5,1.88,99.7
2025-02-12 16:40:28.353,85.41,113.6,2207,25.19,114.06,45.49,-8.34,1.82,101.4
2025-02-12 16:40:28.453,84.12,114.32,2146,22.38,113.26,41.74,-6.33,1.78,101.5
2025-02-12 16:40:28.553,84.94,117.54,2136,20.67,117.08,39.56,-4.36,1.78,99.5
2025-02-12 16:40:28.653,86.83,117.63,2113,17.8,118.4,35.27,-2.02,1.7,98.9
2025-02-12 16:40:28.753,85.48,118.01,2122,16.38,116.1,32.37,0.4,1.68,97.8
2025-02-12 16:40:28.853,85.43,118.64,2066,14.15,119.16,28.48,2.99,1.65,97.6
2025-02-12 16:40:28.953,84.13,120.22,2058,12.27,118.81,24.95,5.67,1.62,100.3
2025-02-12 16:40:29.053,84.62,118.6,1981,10.68,119.53,22.29,8.51,1.6,98.0
2025-02-12 16:40:29.153,86.4,118.98,1997,8.89,121.72,18.96,11.2,1.6,98.4
2025-02-12 16:40:29.253,84.42,120.76,1955,7.52,119.33,15.54,14.18,1.58,99.4
2025-02-12 16:40:29.353,84.76,120.75,1914,6.32,120.77,12.77,17.2,1.5,97.7
2025-02-12 16:40:29.453,84.44,118.21,1880,5.08,118.26,9.9,20.27,1.51,100.2
2025-02-12 16:40:29.553,87.55,118.31,1835,3.91,117.52,7.06,23.64,1.49,99.7
2025-02-12 16:40:29.653,87.44,120.29,1812,2.98,119.1,4.29,27.1,1.42,97.9
2025-02-12 16:40:29.753,84.56,117.65,1766,2.13,115.87,1.63,30.1,1.4,98.4
2025-02-12 16:40:29.853,86.46,116.78,1767,1.48,119.4,-0.83,34.38,1.38,99.5
2025-02-12 16:40:29.953,86.93,117.48,1729,0.92,116.59,-3.18,37.18,1.32,99.2
2025-02-12 16:40:30.053,85.57,116.74,1676,0.47,114.91,-5.48,40.78,1.32,99.2
2025-02-12 16:40:30.153,86.42,111.85,1605,0.19,112.61,-7.42,43.97,1.28,97.8
2025-02-12 16:40:30.253,86.31,110.28,1629,0.03,111.18,-9.37,47.15,1.26,100.0
2025-02-12 16:40:30.353,86.33,109.85,1556,0.01,107.96,-11.31,50.71,1.23,98.4
2025-02-12 16:40:30.453,86.34,108.21,1509,0.12,106.92,-12.85,54.46,1.21,98.5
2025-02-12 16:40:30.553,85.79,105.23,1475,0.36,107.26,-14.11,59.0,1.17,98.8
2025-02-12 16:40:30.653,86.44,103.79,1455,0.74,104.31,-15.46,62.64,1.16,97.3
2025-02-12 16:40:30.753,85.29,99.66,1416,1.27,100.7,-16.62,65.94,1.13,97.4
2025-02-12 16:40:30.853,88.41,97.73,1392,1.93,97.54,-17.95,69.91,1.12,96.9
2025-02-12 16:40:30.953,87.34,98.1,1333,2.7,96.76,-18.28,72.51,1.07,97.0
2025-02-12 16:40:31.053,86.33,94.47,1264,3.68,92.23,-19.46,76.63,1.07,99.4
2025-02-12 16:40:31.153,88.17,90.39,1236,4.56,89.76,-19.46,76.92,1.05,98.1
2025-02-12 16:40:31.253,87.75,87.24,1192,5.93,88.84,-20.23,80.25,1.01,98.3
2025-02-12 16:40:31.353,85.96,85.73,1164,7.13,85.57,-20.24,83.27,0.98,97.3
2025-02-12 16:40:31.453,88.11,80.77,1144,8.52,83.29,-19.7,88.35,0.95,97.9
2025-02-12 16:40:31.553,88.76,80.03,1112,9.97,80.0,-20.02,90.82,0.94,99.1
2025-02-12 16:40:31.653,87.57,74.26,1053,11.86,74.8,-19.29,93.15,0.92,98.9
2025-02-12 16:40:31.753,85.84,72.79,1000,13.42,71.93,-18.97,96.43,0.88,99.4
2025-02-12 16:40:31.853,86.33,69.07,987,15.74,68.11,-17.62,98.29,0.87,98.3
2025-02-12 16:40:31.953,89.35,66.32,950,17.14,66.41,-17.23,103.11,0.84,99.0
2025-02-12 16:40:32.053,88.32,61.74,893,19.27,62.44,-15.96,101.75,0.8,97.8
2025-02-12 16:40:32.153,88.0,58.64,877,21.87,59.65,-14.5,107.21,0.8,98.7
2025-02-12 16:40:32.253,86.47,55.9,839,23.72,54.99,-12.89,108.12,0.75,98.6
2025-02-12 16:40:32.353,87.44,52.24,776,26.22,52.74,-11.53,111.14,0.73,96.9
2025-02-12 16:40:32.453,86.91,47.31,765,28.87,48.93,-9.81,112.82,0.71,96.8
2025-02-12 16:40:32.553,87.39,44.63,728,31.21,45.18,-7.94,114.16,0.7,96.6
2025-02-12 16:40:32.653,89.8,41.2,696,34.12,40.74,-5.83,115.62,0.67,95.6
2025-02-12 16:40:32.753,90.12,37.8,638,37.86,37.67,-3.62,114.16,0.65,96.5
2025-02-12 16:40:32.853,87.83,34.43,613,39.78,34.35,-1.24,119.18,0.63,98.4
2025-02-12 16:40:32.953,88.19,31.27,580,43.05,31.41,1.23,117.82,0.61,97.0
2025-02-12 16:40:33.053,87.2,27.29,550,46.57,27.26,3.87,116.42,0.59,94.9
2025-02-12 16:40:33.153,90.51,23.9,507,49.71,24.5,6.42,118.6,0.56,95.9
2025-02-12 16:40:33.253,87.85,21.24,484,52.12,20.8,9.3,117.52,0.56,97.2
2025-02-12 16:40:33.353,89.3,18.02,449,56.6,17.55,12.25,120.4,0.53,97.2
2025-02-12 16:40:33.453,90.75,14.91,426,57.98,14.51,15.53,118.09,0.52,97.6
2025-02-12 16:40:33.553,89.41,11.57,402,61.06,11.56,18.15,122.24,0.5,97.1
2025-02-12 16:40:33.653,88.19,8.81,363,65.45,8.96,21.47,118.31,0.48,95.2
2025-02-12 16:40:33.753,88.42,6.15,341,68.4,5.97,24.91,116.94,0.47,94.7
2025-02-12 16:40:33.853,87.84,3.42,311,73.7,3.42,27.84,118.44,0.44,95.7
2025-02-12 16:40:33.953,89.85,0.83,284,76.07,0.83,30.85,116.41,0.43,96.7
2025-02-12 16:40:34.053,88.46,-1.64,258,79.35,-1.64,35.33,115.74,0.4,95.0
2025-02-12 16:40:34.153,90.33,-3.99,237,81.77,-3.96,37.91,117.33,0.4,93.3
2025-02-12 16:40:34.253,89.92,-6.07,214,87.75,-5.99,41.0,113.89,0.38,96.6
2025-02-12 16:40:34.353,88.91,-8.12,196,91.26,-8.1,45.67,114.25,0.36,95.5
